depute,groupe,position,scrutin_id
jean-louis-dumont,SRC,pour,1266
laurence-dumont,SRC,pour,1266
yves-durand,SRC,pour,1266
henri-emmanuelli,SRC,pour,1266
michel-francaix,SRC,pour,1266
jean-luc-laurent,SRC,pour,1266
gilbert-le-bris,SRC,pour,1266
jean-yves-le-deaut,SRC,pour,1266
francois-loncle,SRC,pour,1266
alain-rodet,SRC,pour,1266
rene-rouquet,SRC,pour,1266
daniel-vaillant,SRC,pour,1266
michel-vauzelle,SRC,pour,1266
francois-lamy,SRC,pour,1266
philip-cordery,SRC,pour,1266
marylise-lebranchu,SRC,pour,1266
yves-goasdoue,SRC,pour,1266
monique-rabin,SRC,pour,1266
frederique-massat,SRC,pour,1266
vincent-burroni,SRC,pour,1266
frederic-cuvillier,SRC,pour,1266
luce-pane,SRC,pour,1266
benoit-hamon,SRC,pour,1266
gisele-biemouret,SRC,pour,1266
laurent-baumel,SRC,pour,1266
michel-vergnier,SRC,pour,1266
serge-janquin,SRC,pour,1266
elisabeth-guigou,SRC,pour,1266
guillaume-garot,SRC,pour,1266
eric-jalton,SRC,pour,1266
michel-pajon,SRC,pour,1266
marie-arlette-carlotti,SRC,pour,1266
dominique-baert,SRC,pour,1266
jean-pierre-blazy,SRC,pour,1266
christophe-caresche,SRC,pour,1266
alain-claeys,SRC,pour,1266
marie-francoise-clergeau,SRC,pour,1266
jean-pierre-dufau,SRC,pour,1266
jean-paul-dupre,SRC,pour,1266
philippe-duron,SRC,pour,1266
christian-franqueville,SRC,pour,1266
yann-galut,SRC,pour,1266
francoise-imbert,SRC,pour,1266
conchita-lacuey,SRC,pour,1266
michel-lefait,SRC,pour,1266
bruno-le-roux,SRC,pour,1266
michel-liebgott,SRC,pour,1266
martine-lignieres-cassou,SRC,pour,1266
philippe-nauche,SRC,pour,1266
christian-paul,SRC,pour,1266
germinal-peiro,SRC,pour,1266
jean-claude-perez,SRC,pour,1266
genevieve-gaillard,SRC,pour,1266
marie-line-reynaud,SRC,pour,1266
bernard-roman,SRC,pour,1266
odile-saugues,SRC,pour,1266
pascal-terrasse,SRC,pour,1266
fabrice-verdier,SRC,pour,1266
christian-assaf,SRC,pour,1266
sylviane-alaux,SRC,pour,1266
richard-ferrand,SRC,pour,1266
yann-capet,SRC,pour,1266
corinne-erhel,SRC,pour,1266
christophe-leonard,SRC,pour,1266
erwann-binet,SRC,pour,1266
christophe-sirugue,SRC,pour,1266
jean-launay,SRC,pour,1266
gilles-savary,SRC,pour,1266
jean-yves-caullet,SRC,pour,1266
dominique-chauvel,SRC,pour,1266
brigitte-bourguignon,SRC,pour,1266
nicolas-bays,SRC,pour,1266
philippe-baumel,SRC,pour,1266
dominique-raimbourg,SRC,pour,1266
martine-carrillon-couvreur,SRC,pour,1266
kleber-mesquida,SRC,pour,1266
patricia-adam,SRC,pour,1266
jean-yves-le-bouillonnec,SRC,pour,1266
annick-lepetit,SRC,pour,1266
gabrielle-louis-carabin,SRC,pour,1266
victorin-lurel,SRC,pour,1266
david-habib,SRC,pour,1266
kader-arif,SRC,pour,1266
gwendal-rouillard,SRC,pour,1266
william-dumas,SRC,pour,1266
jean-louis-bricout,SRC,pour,1266
patrick-lebreton,SRC,pour,1266
aurelie-filippetti,SRC,pour,1266
herve-feron,SRC,pour,1266
genevieve-fioraso,SRC,pour,1266
martine-martinel,SRC,pour,1266
monique-iborra,SRC,pour,1266
michel-issindou,SRC,pour,1266
pascal-deguilhem,SRC,pour,1266
jacqueline-maquet,SRC,pour,1266
christian-hutin,SRC,pour,1266
guy-chambefort,SRC,pour,1266
bernard-lesterlin,SRC,pour,1266
olivier-dussopt,SRC,pour,1266
daniel-goldberg,SRC,pour,1266
marietta-karamanli,SRC,pour,1266
jean-michel-villaume,SRC,pour,1266
guy-delcourt,SRC,pour,1266
valerie-fourneyron,SRC,pour,1266
marc-goua,SRC,pour,1266
jacques-valax,SRC,pour,1266
catherine-coutelle,SRC,pour,1266
michele-delaunay,SRC,pour,1266
sandrine-mazetier,SRC,pour,1266
jean-michel-clement,SRC,pour,1266
pascale-got,SRC,pour,1266
pierre-alain-muet,SRC,pour,1266
jean-louis-touraine,SRC,pour,1266
jean-grellier,SRC,pour,1266
christophe-bouillon,SRC,pour,1266
martine-faure,SRC,pour,1266
alain-rousset,SRC,pour,1266
pascale-crozon,SRC,pour,1266
catherine-quere,SRC,pour,1266
marie-odile-bouille,SRC,pour,1266
jean-patrick-gille,SRC,pour,1266
marie-lou-marcel,SRC,pour,1266
serge-letchimy,SRC,pour,1266
chantal-berthelot,SRC,pour,1266
henri-jibrayel,SRC,pour,1266
philippe-plisson,SRC,pour,1266
regis-juanico,SRC,pour,1266
jean-louis-gagnaire,SRC,pour,1266
jean-rene-marsac,SRC,pour,1266
michel-menard,SRC,pour,1266
jean-jacques-cottel,SRC,pour,1266
olivier-faure,SRC,pour,1266
francois-pupponi,SRC,pour,1266
colette-langlade,SRC,pour,1266
marie-noelle-battistel,SRC,pour,1266
carole-delga,SRC,pour,1266
marie-francoise-bechtel,SRC,pour,1266
christophe-castaner,SRC,pour,1266
karine-berger,SRC,pour,1266
jean-david-ciot,SRC,pour,1266
sabine-buis,SRC,pour,1266
alain-faure,SRC,pour,1266
marie-helene-fabre,SRC,pour,1266
patrick-mennucci,SRC,pour,1266
suzanne-tallard,SRC,pour,1266
kheira-bouziane-laroussi,SRC,pour,1266
viviane-le-dissez,SRC,pour,1266
annie-le-houerou,SRC,pour,1266
laurent-grandguillaume,SRC,pour,1266
alain-calmette,SRC,pour,1266
francoise-dumas,SRC,pour,1266
patrice-prat,SRC,pour,1266
barbara-romagnan,SRC,pour,1266
nathalie-nieson,SRC,pour,1266
sandrine-doucet,SRC,pour,1266
fanny-dombre-coste,SRC,pour,1266
frederic-roig,SRC,pour,1266
marie-recalde,SRC,pour,1266
florent-boudie,SRC,pour,1266
joelle-huillier,SRC,pour,1266
denys-robiliard,SRC,pour,1266
patrick-vignal,SRC,pour,1266
marie-anne-chapdelaine,SRC,pour,1266
nathalie-appere,SRC,pour,1266
isabelle-bruneau,SRC,pour,1266
valerie-corre,SRC,pour,1266
lucette-lousteau,SRC,pour,1266
luc-belot,SRC,pour,1266
yves-daniel,SRC,pour,1266
sophie-errante,SRC,pour,1266
herve-pellois,SRC,pour,1266
stephane-travert,SRC,pour,1266
chaynesse-khirouni,SRC,pour,1266
dominique-potier,SRC,pour,1266
jean-pierre-allossery,SRC,pour,1266
anne-lise-dufour-tonini,SRC,pour,1266
laurent-kalinowski,SRC,pour,1266
paola-zanetti,SRC,pour,1266
remi-pauvros,SRC,pour,1266
jacques-cresta,SRC,pour,1266
pierre-aylagas,SRC,pour,1266
christine-pires-beaune,SRC,pour,1266
nathalie-chabanne,SRC,pour,1266
yves-blein,SRC,pour,1266
edith-gueugneau,SRC,pour,1266
cecile-untermaier,SRC,pour,1266
pascal-cherki,SRC,pour,1266
francoise-dubois,SRC,pour,1266
beatrice-santais,SRC,pour,1266
bernadette-laclais,SRC,pour,1266
seybah-dagoma,SRC,pour,1266
catherine-troallic,SRC,pour,1266
sylviane-bulteau,SRC,pour,1266
hugues-fourage,SRC,pour,1266
francoise-descamps-crosnier,SRC,pour,1266
linda-gourjade,SRC,pour,1266
valerie-rabault,SRC,pour,1266
michele-fournier-armand,SRC,pour,1266
alexis-bachelay,SRC,pour,1266
maud-olivier,SRC,pour,1266
catherine-beaubatie,SRC,pour,1266
jean-jacques-bridey,SRC,pour,1266
julie-sommaruga,SRC,pour,1266
mathieu-hanotin,SRC,pour,1266
razzy-hammadi,SRC,pour,1266
elisabeth-pochon,SRC,pour,1266
pascal-popelin,SRC,pour,1266
serge-bardy,SRC,pour,1266
philippe-bies,SRC,pour,1266
philippe-kemel,SRC,pour,1266
emeric-brehier,SRC,pour,1266
jean-claude-buisine,SRC,pour,1266
sebastien-pietrasanta,SRC,pour,1266
gerard-sebaoun,SRC,pour,1266
dominique-lefebvre,SRC,pour,1266
jean-marc-germain,SRC,pour,1266
jean-jacques-vlody,SRC,pour,1266
monique-orphe,SRC,pour,1266
michel-pouzol,SRC,pour,1266
ibrahim-aboubacar,SRC,pour,1266
joaquim-pueyo,SRC,pour,1266
colette-capdevielle,SRC,pour,1266
philippe-doucet,SRC,pour,1266
arnaud-leroy,SRC,pour,1266
pierre-yves-le-borgn,SRC,pour,1266
genevieve-gosselin-fleury,SRC,pour,1266
guillaume-bachelay,SRC,pour,1266
sylvie-tolmont,SRC,pour,1266
frederic-barbier,SRC,pour,1266
fanelie-carrey-conte,SRC,pour,1266
jean-marie-beffara,SRC,pour,1266
carlos-da-silva,SRC,pour,1266
florence-delaunay,SRC,pour,1266
napole-polutele,SRC,pour,1266
delphine-batho,SRC,pour,1266
robert-olive,SRC,pour,1266
christophe-premat,SRC,pour,1266
jean-marc-fournel,SRC,pour,1266
anne-christine-lang,SRC,pour,1266
romain-colas,SRC,pour,1266
pascal-demarthe,SRC,pour,1266
regine-poveda,SRC,pour,1266
guy-bailliart,SRC,pour,1266
david-comet,SRC,pour,1266
pierre-ribeaud,SRC,pour,1266
marie-le-vern,SRC,pour,1266
marie-therese-le-roy,SRC,pour,1266
alain-ballay,SRC,pour,1266
jacques-dellerie,SRC,pour,1266
renaud-gauquelin,SRC,pour,1266
romain-joron,SRC,pour,1266
karine-daniel,SRC,pour,1266
jean-glavany,SRC,contre,1266
jean-paul-bacquet,SRC,contre,1266
patrick-lemasle,SRC,contre,1266
philippe-martin,SRC,contre,1266
catherine-lemorton,SRC,contre,1266
boinali-said,SRC,contre,1266
anne-yvonne-le-dain,SRC,abstention,1266
patrick-balkany,Les Républicains,contre,1266
jean-michel-couve,Les Républicains,contre,1266
olivier-dassault,Les Républicains,contre,1266
bernard-debre,Les Républicains,contre,1266
patrick-devedjian,Les Républicains,contre,1266
francois-fillon,Les Républicains,contre,1266
denis-jacquat,Les Républicains,contre,1266
christian-kert,Les Républicains,contre,1266
marc-laffineur,Les Républicains,contre,1266
pierre-lequiller,Les Républicains,contre,1266
jean-francois-mancel,Les Républicains,contre,1266
alain-marleix,Les Républicains,contre,1266
jean-claude-mignon,Les Républicains,contre,1266
alain-moyne-bressand,Les Républicains,contre,1266
patrick-ollier,Les Républicains,contre,1266
jean-luc-reitzer,Les Républicains,contre,1266
guy-teissier,Les Républicains,contre,1266
michel-terrot,Les Républicains,contre,1266
michel-voisin,Les Républicains,contre,1266
nicole-ameline,Les Républicains,contre,1266
dominique-bussereau,Les Républicains,contre,1266
marc-philippe-daubresse,Les Républicains,contre,1266
bernard-perrut,Les Républicains,contre,1266
camille-de-rocca-serra,Les Républicains,contre,1266
guenhael-huet,Les Républicains,contre,1266
christophe-guilloteau,Les Républicains,contre,1266
gilles-lurton,Les Républicains,contre,1266
eric-ciotti,Les Républicains,contre,1266
bernard-accoyer,Les Républicains,contre,1266
philippe-briand,Les Républicains,contre,1266
gerard-cherpion,Les Républicains,contre,1266
francois-cornut-gentille,Les Républicains,contre,1266
lucien-degauchy,Les Républicains,contre,1266
alain-gest,Les Républicains,contre,1266
jean-jacques-guillet,Les Républicains,contre,1266
philippe-houillon,Les Républicains,contre,1266
patrick-labaune,Les Républicains,contre,1266
thierry-lazaro,Les Républicains,contre,1266
pierre-lellouche,Les Républicains,contre,1266
thierry-mariani,Les Républicains,contre,1266
herve-mariton,Les Républicains,contre,1266
alain-marsaud,Les Républicains,contre,1266
philippe-armand-martin,Les Républicains,contre,1266
patrice-martin-lalande,Les Républicains,contre,1266
jacques-myard,Les Républicains,contre,1266
yves-nicolin,Les Républicains,contre,1266
alain-suguenot,Les Républicains,contre,1266
francois-vannson,Les Républicains,contre,1266
henri-guaino,Les Républicains,contre,1266
dominique-dord,Les Républicains,contre,1266
philippe-goujon,Les Républicains,contre,1266
claude-goasguen,Les Républicains,contre,1266
gilles-carrez,Les Républicains,contre,1266
herve-gaymard,Les Républicains,contre,1266
isabelle-le-callennec,Les Républicains,contre,1266
benoist-apparu,Les Républicains,contre,1266
christian-jacob,Les Républicains,contre,1266
gerard-menuel,Les Républicains,contre,1266
jean-francois-cope,Les Républicains,contre,1266
jean-luc-warsmann,Les Républicains,contre,1266
franck-marlin,Les Républicains,contre,1266
olivier-marleix,Les Républicains,contre,1266
jean-frederic-poisson,Les Républicains,contre,1266
yves-fromion,Les Républicains,contre,1266
jean-pierre-giran,Les Républicains,contre,1266
jean-claude-guibal,Les Républicains,contre,1266
michel-herbillon,Les Républicains,contre,1266
jacques-kossowski,Les Républicains,contre,1266
jean-leonetti,Les Républicains,contre,1266
lionnel-luca,Les Républicains,contre,1266
didier-quentin,Les Républicains,contre,1266
andre-schneider,Les Républicains,contre,1266
thierry-solere,Les Républicains,contre,1266
marie-jo-zimmermann,Les Républicains,contre,1266
pierre-morel-a-lhuissier,Les Républicains,contre,1266
pierre-morange,Les Républicains,contre,1266
bernard-deflesselles,Les Républicains,contre,1266
patrice-verchere,Les Républicains,contre,1266
bernard-brochand,Les Républicains,contre,1266
edouard-philippe,Les Républicains,contre,1266
dominique-tian,Les Républicains,contre,1266
michel-sordi,Les Républicains,contre,1266
celeste-lett,Les Républicains,contre,1266
jean-pierre-gorges,Les Républicains,contre,1266
luc-chatel,Les Républicains,contre,1266
sebastien-huyghe,Les Républicains,contre,1266
jean-marie-sermier,Les Républicains,contre,1266
arlette-grosskost,Les Républicains,contre,1266
michel-heinrich,Les Républicains,contre,1266
berengere-poletti,Les Républicains,contre,1266
yves-censi,Les Républicains,contre,1266
jean-pierre-door,Les Républicains,contre,1266
dominique-le-mener,Les Républicains,contre,1266
damien-meslot,Les Républicains,contre,1266
antoine-herth,Les Républicains,contre,1266
jean-louis-christ,Les Républicains,contre,1266
genevieve-levy,Les Républicains,contre,1266
claude-greff,Les Républicains,contre,1266
philippe-vitel,Les Républicains,contre,1266
martial-saddier,Les Républicains,contre,1266
alain-marty,Les Républicains,contre,1266
marcel-bonnot,Les Républicains,contre,1266
georges-fenech,Les Républicains,contre,1266
josette-pons,Les Républicains,contre,1266
christophe-priou,Les Républicains,contre,1266
edouard-courtial,Les Républicains,contre,1266
jean-pierre-decool,Les Républicains,contre,1266
philippe-cochet,Les Républicains,contre,1266
michele-tabarot,Les Républicains,contre,1266
guy-geoffroy,Les Républicains,contre,1266
jacques-alain-benisti,Les Républicains,contre,1266
axel-poniatowski,Les Républicains,contre,1266
jerome-chartier,Les Républicains,contre,1266
jordi-ginesta,Les Républicains,contre,1266
serge-grouard,Les Républicains,contre,1266
jean-claude-mathis,Les Républicains,contre,1266
francois-scellier,Les Républicains,contre,1266
jean-charles-taugourdeau,Les Républicains,contre,1266
jean-sebastien-vialatte,Les Républicains,contre,1266
eric-woerth,Les Républicains,contre,1266
frederic-reiss,Les Républicains,contre,1266
nathalie-kosciusko-morizet,Les Républicains,contre,1266
virginie-duby-muller,Les Républicains,contre,1266
marc-francina,Les Républicains,contre,1266
laurent-wauquiez,Les Républicains,contre,1266
charles-ange-ginesy,Les Républicains,contre,1266
damien-abad,Les Républicains,contre,1266
bernard-gerard,Les Républicains,contre,1266
charles-de-la-verpilliere,Les Républicains,contre,1266
jacques-lamblin,Les Républicains,contre,1266
olivier-carre,Les Républicains,contre,1266
daniel-fasquelle,Les Républicains,contre,1266
lionel-tardy,Les Républicains,contre,1266
jean-claude-bouchet,Les Républicains,contre,1266
franck-riester,Les Républicains,contre,1266
yves-albarello,Les Républicains,contre,1266
eric-straumann,Les Républicains,contre,1266
xavier-breton,Les Républicains,contre,1266
marie-louise-fort,Les Républicains,contre,1266
jean-francois-lamour,Les Républicains,contre,1266
philippe-gosselin,Les Républicains,contre,1266
francoise-guegot,Les Républicains,contre,1266
marie-christine-dalloz,Les Républicains,contre,1266
philippe-meunier,Les Républicains,contre,1266
bruno-le-maire,Les Républicains,contre,1266
laure-de-la-raudiere,Les Républicains,contre,1266
remi-delatte,Les Républicains,contre,1266
valerie-boyer,Les Républicains,contre,1266
bernard-reynes,Les Républicains,contre,1266
sauveur-gandolfi-scheit,Les Républicains,contre,1266
marianne-dubois,Les Républicains,contre,1266
arnaud-robinet,Les Républicains,contre,1266
annie-genevard,Les Républicains,contre,1266
david-douillet,Les Républicains,contre,1266
fernand-sire,Les Républicains,contre,1266
paul-salen,Les Républicains,contre,1266
yves-foulon,Les Républicains,contre,1266
jean-pierre-barbier,Les Républicains,contre,1266
claude-de-ganay,Les Républicains,contre,1266
jean-pierre-vigier,Les Républicains,contre,1266
philippe-le-ray,Les Républicains,contre,1266
veronique-louwagie,Les Républicains,contre,1266
alain-chretien,Les Républicains,contre,1266
dominique-nachury,Les Républicains,contre,1266
patrick-hetzel,Les Républicains,contre,1266
claude-sturni,Les Républicains,contre,1266
sophie-dion,Les Républicains,contre,1266
francois-de-mazieres,Les Républicains,contre,1266
valerie-lacroute,Les Républicains,contre,1266
alain-leboeuf,Les Républicains,contre,1266
yannick-moreau,Les Républicains,contre,1266
jean-marie-tetart,Les Républicains,contre,1266
olivier-audibert-troin,Les Républicains,contre,1266
guillaume-larrive,Les Républicains,contre,1266
laurent-marcangeli,Les Républicains,contre,1266
julien-aubert,Les Républicains,contre,1266
guillaume-chevrollier,Les Républicains,contre,1266
sophie-rohfritsch,Les Républicains,contre,1266
daniel-gibbes,Les Républicains,contre,1266
claudine-schmid,Les Républicains,contre,1266
elie-aboud,Les Républicains,contre,1266
sylvain-berrios,Les Républicains,contre,1266
jean-louis-costes,Les Républicains,contre,1266
laurence-arribage,Les Républicains,contre,1266
arnaud-viala,Les Républicains,contre,1266
julien-dive,Les Républicains,contre,1266
pascal-thevenot,Les Républicains,contre,1266
frederic-lefebvre,Les Républicains,abstention,1266
herve-morin,UDI,abstention,1266
francois-rochebloine,UDI,abstention,1266
rudy-salles,UDI,abstention,1266
andre-santini,UDI,abstention,1266
yannick-favennec-becot,UDI,abstention,1266
jean-christophe-lagarde,UDI,abstention,1266
charles-de-courson,UDI,abstention,1266
francois-sauvadet,UDI,abstention,1266
arnaud-richard,UDI,abstention,1266
maurice-leroy,UDI,abstention,1266
francis-hillmeyer,UDI,abstention,1266
stephane-demilly,UDI,abstention,1266
michel-zumkeller,UDI,abstention,1266
michel-piron,UDI,abstention,1266
francis-vercamer,UDI,abstention,1266
philippe-folliot,UDI,abstention,1266
philippe-vigier,UDI,abstention,1266
bertrand-pancher,UDI,abstention,1266
franck-reynier,UDI,abstention,1266
thierry-benoit,UDI,abstention,1266
philippe-gomes,UDI,abstention,1266
jean-paul-tuaiva,UDI,abstention,1266
meyer-habib,UDI,abstention,1266
laurent-degallaix,UDI,abstention,1266
maina-sage,UDI,abstention,1266
patrick-weiten,UDI,abstention,1266
olivier-falorni,RRDP,pour,1266
stephane-claireaux,RRDP,pour,1266
jerome-lambert,RRDP,abstention,1266
roger-gerard-schwartzenberg,RRDP,abstention,1266
stephane-saint-andre,RRDP,abstention,1266
gerard-charasse,RRDP,abstention,1266
alain-tourret,RRDP,abstention,1266
joel-giraud,RRDP,abstention,1266
paul-giacobbi,RRDP,abstention,1266
dominique-orliac,RRDP,abstention,1266
sylvia-pinel,RRDP,abstention,1266
jacques-krabal,RRDP,abstention,1266
jeanine-dubie,RRDP,abstention,1266
thierry-robert,RRDP,abstention,1266
jean-noel-carpentier,RRDP,abstention,1266
ary-chalus,RRDP,abstention,1266
jean-pierre-maggi,RRDP,abstention,1266
gilda-hobert,RRDP,abstention,1266
noel-mamere,Écolo,pour,1266
francois-de-rugy,Écolo,pour,1266
danielle-auroi,Écolo,pour,1266
denis-baupin,Écolo,pour,1266
sergio-coronado,Écolo,pour,1266
francois-michel-lambert,Écolo,pour,1266
isabelle-attard,Écolo,pour,1266
christophe-cavard,Écolo,pour,1266
eric-alauzet,Écolo,pour,1266
jean-louis-roumegas,Écolo,pour,1266
paul-molac,Écolo,pour,1266
cecile-duflot,Écolo,pour,1266
eva-sas,Écolo,pour,1266
veronique-massonneau,Écolo,pour,1266
laurence-abeille,Écolo,pour,1266
michele-bonneton,Écolo,pour,1266
brigitte-allain,Écolo,pour,1266
francois-asensi,GDR,pour,1266
alain-bocquet,GDR,pour,1266
marc-dolez,GDR,pour,1266
huguette-bello,GDR,pour,1266
nicolas-sansu,GDR,pour,1266
jean-jacques-candelier,GDR,pour,1266
gaby-charroux,GDR,pour,1266
gabriel-serville,GDR,pour,1266
sylvie-andrieux,NI,pour,1266
thomas-thevenoud,NI,pour,1266
pouria-amirshahi,NI,pour,1266
veronique-besse,NI,contre,1266
gilbert-collard,NI,contre,1266
marion-marechal-le-pen,NI,contre,1266
jean-paul-dupre,SRC,pour,1267
marie-francoise-bechtel,SRC,pour,1267
guy-michel-chauveau,SRC,contre,1267
jean-louis-destans,SRC,contre,1267
michel-vauzelle,SRC,contre,1267
francois-lamy,SRC,contre,1267
frederique-massat,SRC,contre,1267
benoit-hamon,SRC,contre,1267
elisabeth-guigou,SRC,contre,1267
marie-francoise-clergeau,SRC,contre,1267
jean-pierre-dufau,SRC,contre,1267
philippe-duron,SRC,contre,1267
bruno-le-roux,SRC,contre,1267
dominique-raimbourg,SRC,contre,1267
kader-arif,SRC,contre,1267
monique-iborra,SRC,contre,1267
sandrine-mazetier,SRC,contre,1267
catherine-lemorton,SRC,contre,1267
jean-patrick-gille,SRC,contre,1267
annick-le-loch,SRC,contre,1267
olivier-faure,SRC,contre,1267
marie-helene-fabre,SRC,contre,1267
anne-yvonne-le-dain,SRC,contre,1267
christophe-borgel,SRC,contre,1267
denys-robiliard,SRC,contre,1267
sebastien-denaja,SRC,contre,1267
sophie-errante,SRC,contre,1267
herve-pellois,SRC,contre,1267
dominique-potier,SRC,contre,1267
remi-pauvros,SRC,contre,1267
bernadette-laclais,SRC,contre,1267
seybah-dagoma,SRC,contre,1267
francoise-descamps-crosnier,SRC,contre,1267
linda-gourjade,SRC,contre,1267
boinali-said,SRC,contre,1267
dominique-lefebvre,SRC,contre,1267
ibrahim-aboubacar,SRC,contre,1267
pierre-yves-le-borgn,SRC,contre,1267
guillaume-bachelay,SRC,contre,1267
romain-colas,SRC,contre,1267
pascal-demarthe,SRC,contre,1267
alain-ballay,SRC,contre,1267
francois-fillon,Les Républicains,pour,1267
alain-marleix,Les Républicains,pour,1267
jean-claude-mignon,Les Républicains,pour,1267
michel-terrot,Les Républicains,pour,1267
michel-voisin,Les Républicains,pour,1267
gilles-lurton,Les Républicains,pour,1267
bernard-accoyer,Les Républicains,pour,1267
marc-le-fur,Les Républicains,pour,1267
pierre-lellouche,Les Républicains,pour,1267
thierry-mariani,Les Républicains,pour,1267
alain-marsaud,Les Républicains,pour,1267
jacques-myard,Les Républicains,pour,1267
claude-goasguen,Les Républicains,pour,1267
christian-jacob,Les Républicains,pour,1267
gerard-menuel,Les Républicains,pour,1267
jean-luc-warsmann,Les Républicains,pour,1267
olivier-marleix,Les Républicains,pour,1267
jean-frederic-poisson,Les Républicains,pour,1267
yves-fromion,Les Républicains,pour,1267
pierre-morel-a-lhuissier,Les Républicains,pour,1267
patrice-verchere,Les Républicains,pour,1267
arlette-grosskost,Les Républicains,pour,1267
georges-fenech,Les Républicains,pour,1267
josette-pons,Les Républicains,pour,1267
philippe-cochet,Les Républicains,pour,1267
guy-geoffroy,Les Républicains,pour,1267
axel-poniatowski,Les Républicains,pour,1267
serge-grouard,Les Républicains,pour,1267
francois-scellier,Les Républicains,pour,1267
damien-abad,Les Républicains,pour,1267
jacques-lamblin,Les Républicains,pour,1267
nicolas-dhuicq,Les Républicains,pour,1267
yves-albarello,Les Républicains,pour,1267
xavier-breton,Les Républicains,pour,1267
philippe-meunier,Les Républicains,pour,1267
sauveur-gandolfi-scheit,Les Républicains,pour,1267
alain-chretien,Les Républicains,pour,1267
patrick-hetzel,Les Républicains,pour,1267
sophie-dion,Les Républicains,pour,1267
valerie-lacroute,Les Républicains,pour,1267
guillaume-larrive,Les Républicains,pour,1267
guillaume-chevrollier,Les Républicains,pour,1267
sophie-rohfritsch,Les Républicains,pour,1267
elie-aboud,Les Républicains,pour,1267
pascal-thevenot,Les Républicains,pour,1267
francois-rochebloine,UDI,pour,1267
andre-santini,UDI,pour,1267
maina-sage,UDI,pour,1267
jerome-lambert,RRDP,pour,1267
alain-tourret,RRDP,abstention,1267
paul-giacobbi,RRDP,abstention,1267
francois-de-rugy,Écolo,contre,1267
denis-baupin,Écolo,contre,1267
michele-bonneton,Écolo,contre,1267
brigitte-allain,Écolo,contre,1267
francois-asensi,GDR,pour,1267
gilbert-collard,NI,pour,1267
marion-marechal-le-pen,NI,pour,1267
jean-christophe-fromantin,NI,pour,1267
jean-luc-laurent,SRC,pour,1268
gerard-bapt,SRC,contre,1268
jean-paul-chanteguet,SRC,contre,1268
guy-michel-chauveau,SRC,contre,1268
jean-louis-destans,SRC,contre,1268
michel-destot,SRC,contre,1268
jean-louis-dumont,SRC,contre,1268
laurence-dumont,SRC,contre,1268
yves-durand,SRC,contre,1268
michel-francaix,SRC,contre,1268
gilbert-le-bris,SRC,contre,1268
francois-loncle,SRC,contre,1268
daniel-vaillant,SRC,contre,1268
michel-vauzelle,SRC,contre,1268
philip-cordery,SRC,contre,1268
marylise-lebranchu,SRC,contre,1268
yves-goasdoue,SRC,contre,1268
frederique-massat,SRC,contre,1268
vincent-burroni,SRC,contre,1268
benoit-hamon,SRC,contre,1268
gisele-biemouret,SRC,contre,1268
michel-vergnier,SRC,contre,1268
jean-glavany,SRC,contre,1268
serge-janquin,SRC,contre,1268
elisabeth-guigou,SRC,contre,1268
guillaume-garot,SRC,contre,1268
michel-pajon,SRC,contre,1268
marie-arlette-carlotti,SRC,contre,1268
dominique-baert,SRC,contre,1268
daniel-boisserie,SRC,contre,1268
marie-francoise-clergeau,SRC,contre,1268
jean-paul-dupre,SRC,contre,1268
christian-franqueville,SRC,contre,1268
francoise-imbert,SRC,contre,1268
conchita-lacuey,SRC,contre,1268
michel-lefait,SRC,contre,1268
bruno-le-roux,SRC,contre,1268
michel-liebgott,SRC,contre,1268
martine-lignieres-cassou,SRC,contre,1268
philippe-nauche,SRC,contre,1268
germinal-peiro,SRC,contre,1268
jean-claude-perez,SRC,contre,1268
marie-line-reynaud,SRC,contre,1268
marcel-rogemont,SRC,contre,1268
bernard-roman,SRC,contre,1268
richard-ferrand,SRC,contre,1268
yann-capet,SRC,contre,1268
corinne-erhel,SRC,contre,1268
erwann-binet,SRC,contre,1268
christophe-sirugue,SRC,contre,1268
gilles-savary,SRC,contre,1268
jean-yves-caullet,SRC,contre,1268
brigitte-bourguignon,SRC,contre,1268
nicolas-bays,SRC,contre,1268
dominique-raimbourg,SRC,contre,1268
martine-carrillon-couvreur,SRC,contre,1268
patricia-adam,SRC,contre,1268
jean-yves-le-bouillonnec,SRC,contre,1268
gabrielle-louis-carabin,SRC,contre,1268
victorin-lurel,SRC,contre,1268
david-habib,SRC,contre,1268
kader-arif,SRC,contre,1268
william-dumas,SRC,contre,1268
jean-louis-bricout,SRC,contre,1268
genevieve-fioraso,SRC,contre,1268
monique-iborra,SRC,contre,1268
michel-issindou,SRC,contre,1268
jacqueline-maquet,SRC,contre,1268
guy-chambefort,SRC,contre,1268
bernard-lesterlin,SRC,contre,1268
olivier-dussopt,SRC,contre,1268
marietta-karamanli,SRC,contre,1268
guy-delcourt,SRC,contre,1268
valerie-fourneyron,SRC,contre,1268
marc-goua,SRC,contre,1268
sandrine-mazetier,SRC,contre,1268
jean-michel-clement,SRC,contre,1268
pascale-got,SRC,contre,1268
jean-louis-touraine,SRC,contre,1268
jean-grellier,SRC,contre,1268
christophe-bouillon,SRC,contre,1268
martine-faure,SRC,contre,1268
alain-rousset,SRC,contre,1268
pascale-crozon,SRC,contre,1268
catherine-quere,SRC,contre,1268
marie-odile-bouille,SRC,contre,1268
